video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count_bruto,like_count_imputado,like_count,texto_original,n_emojis,texto_limpio,longitud_original,tokens_limpios,apto_para_texto,sentimiento,prob_pos,prob_neg,prob_neu,puntaje_sentimiento,confianza_sentimiento,tramo_likes
6W4u8sGEnGM,UgwIB06iEQnFOFLc9et4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@vic-bonivideos,UCwxoKK59nGCeBqB2sXfDBIw,"Indignante COMO EXISTEN unos GUATEMALTECOS ESTÚPIDOS , los PROYECTOS, SON PROYECTOS DE ESTADOS no de PARTIDOS POLÍTICOS, lo que hubiera estado HACIENDO EL ZURDO PRESIDENTE era INAURANDO su CONSTRUCCIÓN no reempezar lo que hace 3 años empezó así como el el puente Roosevelt no tuvo ningún cambio fue lo que ya estaba expuesto, lo que sucede que siempre llega otro delincuente y quiere su mordida ese PROSUPUESTO YA ESTABA ECHO ..",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@vic-bonivideos,hace 6 días, ,1,False,,,True,0,"Indignante COMO EXISTEN unos GUATEMALTECOS ESTÚPIDOS , los PROYECTOS, SON PROYECTOS DE ESTADOS no de PARTIDOS POLÍTICOS, lo que hubiera estado HACIENDO EL ZURDO PRESIDENTE era INAURANDO su CONSTRUCCIÓN no reempezar lo que hace 3 años empezó así como el el puente Roosevelt no tuvo ningún cambio fue lo que ya estaba expuesto, lo que sucede que siempre llega otro delincuente y quiere su mordida ese PROSUPUESTO YA ESTABA ECHO ..",0,indignante guatemalteco estúpido proyecto proyecto partido político zurdo presidente inaurar construcción reempezar empezar puente roosevelt cambio expuesto suceder llegar delincuente mordida prosupuesto echo,428,23,True,NEG,0.004582866095006466,0.9623076319694519,0.033109404146671295,-0.9577247658744454,0.9623076319694519,0
6W4u8sGEnGM,UgwIB06iEQnFOFLc9et4AaABAg.Aa-0m2jDJt2Aa42DVzs9Zy,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@hectormaaz5523,UCWaRixDdpgllTBf4V0jPnKQ,Tantos.que empezaron y no llegaron ni siquiera a la mitad puentes donde no hay Rio para robar el dinero y este presidente llegó para hacer algo diferente y eso que no vote por el pues tampoco he cotado por los corruptos pero a este presente si votaría por el si fuera posible,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@hectormaaz5523,hace 4 días (editado), ,0,False,,,True,0,Tantos.que empezaron y no llegaron ni siquiera a la mitad puentes donde no hay Rio para robar el dinero y este presidente llegó para hacer algo diferente y eso que no vote por el pues tampoco he cotado por los corruptos pero a este presente si votaría por el si fuera posible,0,empezar llegar siquiera mitad puente río robar dinero presidente votar cotar corrupto presente votar,275,14,True,NEG,0.0279556792229414,0.8334041833877563,0.13864018023014069,-0.805448504164815,0.8334041833877563,0
j43HgwYFKfk,UgwIBBqN6fh6MURkwkN4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HectorElias-u2l,UCkVtmkK07b2zaVVNssX4lOg,"Mucha importancia le dan a éste ladrón maldito,",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@HectorElias-u2l,hace 6 meses, ,0,False,,,True,0,"Mucha importancia le dan a éste ladrón maldito,",0,importancia ladrón maldito,47,3,True,NEG,0.006109336856752634,0.9712888598442078,0.02260177955031395,-0.9651795229874551,0.9712888598442078,0
n8iP75gIpmw,UgwIiqrp6EYNoFmnBAR4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@carlosmedranovelasquez6380,UCN6qbfPSzFtjhqUDZ3Cv3CQ,"O sea que si es válido que se den sus gustos con el dinero de los guatemaltecos, es una sinverguenzada, para eso tienen jugosos salarios no le roben al pueblo",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@carlosmedranovelasquez6380,hace 2 años,2,0,False,,2,False,2,"O sea que si es válido que se den sus gustos con el dinero de los guatemaltecos, es una sinverguenzada, para eso tienen jugosos salarios no le roben al pueblo",0,válido gusto dinero guatemalteco sinverguenzado jugoso salario robir pueblo,158,9,True,NEG,0.016467785462737083,0.9209767580032349,0.06255549937486649,-0.9045089725404978,0.9209767580032349,1–2
j43HgwYFKfk,UgwIlv8gtF3WKYfHSJJ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lisss1908,UC95PSMouTx2N5CbSq0hIyrQ,😮,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@lisss1908,hace 1 año, ,0,False,,,True,0,😮,1,,1,0,False,NEU,0.04183220490813255,0.25601351261138916,0.7021542191505432,-0.2141813077032566,0.7021542191505432,0
n8iP75gIpmw,UgwJ4UehO5E4j0niJU14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredydomingo7062,UCueV9cTyTDwgQSec1x2dYgA,😂😂😂😂solo pajas😅😅que político gasta su dinero por el país,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@fredydomingo7062,hace 1 año, ,0,False,,,True,0,😂😂😂😂solo pajas😅😅que político gasta su dinero por el país,6,paja político gastar dinero,56,4,True,NEG,0.021181290969252586,0.68991619348526,0.28890252113342285,-0.6687349025160074,0.68991619348526,0
n8iP75gIpmw,UgwJMFYT7I9czw_oa0V4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,No es el tema centrese y aclare...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@ManuelEdran,hace 2 años,1,0,False,,1,False,1,No es el tema centrese y aclare...,0,tema centrese aclare,34,3,True,NEU,0.08574598282575607,0.12742042541503906,0.786833643913269,-0.04167444258928299,0.786833643913269,1–2
n8iP75gIpmw,UgwJN55EmMcKPRb_AfB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredymendez1786,UCHhHUjaMAZ8SiXdCUCj9DkQ,hay cosas que yo no entiendo de Guatemala que a mi suena ilogico. Dandole almuerzos gratis a funcionarios publico? a poco no es suficiente con todos los robos que hacen aparte de los salarios incontables que tienen. Porque no crean un fondo mas para las escuelas para que los niños desnutridos que seria de gran ayuda para los padres.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@fredymendez1786,hace 2 años,1,0,False,,1,False,1,hay cosas que yo no entiendo de Guatemala que a mi suena ilogico. Dandole almuerzos gratis a funcionarios publico? a poco no es suficiente con todos los robos que hacen aparte de los salarios incontables que tienen. Porque no crean un fondo mas para las escuelas para que los niños desnutridos que seria de gran ayuda para los padres.,0,entender guatemala suena ilogico almuerzo gratis funcionario público suficiente robo aparte salario incontabl crear fondo escuela niño desnutrido seriar ayuda padre,334,21,True,NEG,0.0033922188449651003,0.9748119711875916,0.021795835345983505,-0.9714197523426265,0.9748119711875916,1–2
n8iP75gIpmw,UgwKjHT5lyjLiqR9ym94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredygarcia9151,UCgvw7xIdGFupzpt1Y_BFkEA,Si hacen algo bueno para guate es por eso que se les paga.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@fredygarcia9151,hace 2 años,1,0,False,,1,False,1,Si hacen algo bueno para guate es por eso que se les paga.,0,guate pagar,58,2,True,POS,0.6960310935974121,0.10073629766702652,0.2032325714826584,0.5952947959303856,0.6960310935974121,1–2
j43HgwYFKfk,UgwL_UlN82zRUeNgVDh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@EdgarcalderonCalderong,UCeDNEtI8_a42bZ47wJiJMwQ,SECUESTRADOR DE LA U DE SAN CARLOS,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@EdgarcalderonCalderong,hace 1 año, ,0,False,,,True,0,SECUESTRADOR DE LA U DE SAN CARLOS,0,secuestrador san carlos,34,3,True,NEU,0.04224516823887825,0.3924494981765747,0.5653054118156433,-0.35020432993769646,0.5653054118156433,0
6W4u8sGEnGM,UgwMfCTNaiukOxMqfON4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@mariogonzalezorellana8956,UCiOZX__1gahg1ypIj0_XG_w,Pero ya enseña,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@mariogonzalezorellana8956,hace 6 días,1,0,False,,1,False,1,Pero ya enseña,0,enseño,14,1,True,NEU,0.16202692687511444,0.08136382699012756,0.7566092014312744,0.08066309988498688,0.7566092014312744,1–2
j43HgwYFKfk,UgwNvErOoJ_qRYF6TB94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Lyrics_GT,UCqCrvuoJpC-aVb0f4logQRQ,"Es una buena universidad, ahí estudio mi hermano, sin embargo es una universidad manchada por los malditos rojos, los asquerosos Comunistas que salen a manifestar en la huelga.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Lyrics_GT,hace 1 año, ,0,False,,,True,0,"Es una buena universidad, ahí estudio mi hermano, sin embargo es una universidad manchada por los malditos rojos, los asquerosos Comunistas que salen a manifestar en la huelga.",0,universidad estudiar hermano universidad manchado maldito rojo asqueroso comunista salir manifestar huelga,176,12,True,NEG,0.03907053917646408,0.8715700507164001,0.08935939520597458,-0.8324995115399361,0.8715700507164001,0
TT4qJ5FXHYE,UgwO8kzHC551ofxNYCV4AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@sarahernandez3873,UCld2stqxaVSk0QdGncM224A,¡Que excelente iniciativa y equipo de emprendimeitno por rescatar las tradiciones de Guatemala! Esperamos que puedan seguir avanzando y que este juego se vuelva algo mucho más popular entre las nuevas generaciones. ¡Bravo!,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@sarahernandez3873,hace 4 años,4,0,False,,4,False,4,¡Que excelente iniciativa y equipo de emprendimeitno por rescatar las tradiciones de Guatemala! Esperamos que puedan seguir avanzando y que este juego se vuelva algo mucho más popular entre las nuevas generaciones. ¡Bravo!,0,excelente iniciativa equipo emprendimeitno rescatar tradición guatemala esperar seguir avanzar juego volver popular generación bravo,222,15,True,POS,0.9698753356933594,0.004454268608242273,0.025670398026704788,0.9654210670851171,0.9698753356933594,3–10
n8iP75gIpmw,UgwPCZZx2gI444cg2AV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@VidalVillatoro-p4w,UCpIdtvoFHVLGASGB5ySqIEA,Este diputado no deja  hablar a los periodistas  y trata de confundir a la población con sus respuestas justificando las armadas que se da con el dinero del pu3blo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@VidalVillatoro-p4w,hace 2 años,1,0,False,,1,False,1,Este diputado no deja  hablar a los periodistas  y trata de confundir a la población con sus respuestas justificando las armadas que se da con el dinero del pu3blo,0,diputado dejar hablar periodista confundir población respuesta justificar armada dinero pu3blo,163,11,True,NEG,0.004804512020200491,0.9737553000450134,0.021440228447318077,-0.9689507880248129,0.9737553000450134,1–2
OkXlHx0hx-8,UgwRLgDGrh-_TEVNOYh4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@Paul-gf7ec,UCtiHFjFu7d5v2XxHnKFUYig,También hay personas que se hacen pasar por mexicanos para que los deporté a México y regresar más rápido a Usa,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@Paul-gf7ec,hace 1 día, ,0,False,,,True,0,También hay personas que se hacen pasar por mexicanos para que los deporté a México y regresar más rápido a Usa,0,persona pasar mexicano deportar méxico regresar rápido,111,7,True,NEU,0.04054515063762665,0.22977079451084137,0.7296839952468872,-0.18922564387321472,0.7296839952468872,0
zweosulrwA8,UgwSDn5aIUEZwOlx9c94AaABAg,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@elioelias7267,UCQM2tCKRRytVDRxNUfCDqQQ,❤🎉,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@elioelias7267,hace 2 meses, ,0,False,,,True,0,❤🎉,2,,2,0,False,POS,0.556808590888977,0.03313408046960831,0.41005727648735046,0.5236745104193687,0.556808590888977,0
6W4u8sGEnGM,UgwSt406Q1HWBWCewI14AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AntonioChiyal-x5s,UCWvntqPQx99k_Z_skWKqNSA,5 anos mas precidente,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@AntonioChiyal-x5s,hace 5 días,2,1,False,,2,False,2,5 anos mas precidente,0,precidente,21,1,True,NEU,0.245562344789505,0.10884153097867966,0.6455960869789124,0.13672081381082535,0.6455960869789124,1–2
6W4u8sGEnGM,UgwSt406Q1HWBWCewI14AaABAg.Aa-KmSVE5UgAa-M7iXQwik,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Israel-u5i7i,UCoGdCoJg2Lh0OX_jv6cG16g,Ojalá se pudiera,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@Israel-u5i7i,hace 5 días, ,0,False,,,True,0,Ojalá se pudiera,0,ojalá,16,1,True,NEU,0.2651979625225067,0.18084397912025452,0.5539581179618835,0.0843539834022522,0.5539581179618835,0
n8iP75gIpmw,UgwTyYcT2aNvGA5DK4J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@pablochitay46,UChgkn5Jt5tWKYMoEOuCjz3Q,Por primera vez deacuerdo con pedro.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@pablochitay46,hace 2 años,2,0,False,,2,False,2,Por primera vez deacuerdo con pedro.,0,deacuerdo pedro,36,2,True,POS,0.7815850973129272,0.014366352930665016,0.20404858887195587,0.7672187443822622,0.7815850973129272,1–2
j43HgwYFKfk,UgwUZL4XYbr2lbEi1r94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@pedroros6358,UCiC-Jn7wdgyQV4_Urk0DkWQ,"En julio de 2022 al haber asumido como Rector de Facto, eligieron a Héctor Hugo Pérez Aguilera como representante Titular de la USAC ante la Corte de Constitucionalidad.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@pedroros6358,hace 1 año,1,0,False,,1,False,1,"En julio de 2022 al haber asumido como Rector de Facto, eligieron a Héctor Hugo Pérez Aguilera como representante Titular de la USAC ante la Corte de Constitucionalidad.",0,julio asumir rector facto elegir héctor hugo pérez aguilero representante titular usac corte constitucionalidad,169,14,True,NEU,0.07331034541130066,0.15023550391197205,0.7764541506767273,-0.07692515850067139,0.7764541506767273,1–2
JkpVO1hx2f8,UgwXm2HjtCzRKiDHflJ4AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lyacausa,UCQIdKuZ-OzuFqy0KjGrgesg,Guatemala solo cambia de dictadura cada 4 años,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@lyacausa,hace 1 año,1,0,False,,1,False,1,Guatemala solo cambia de dictadura cada 4 años,0,guatemala cambiar dictadura,46,3,True,NEG,0.016459474340081215,0.7294138669967651,0.254126638174057,-0.7129543926566839,0.7294138669967651,1–2
n8iP75gIpmw,UgwY0wdDJRzHsTCnLbN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@amyherrera7352,UCXr8_5WtGeipe4haOoQDgyQ,"Ala! Que tipo necio y descarado!  Hipócrita!
Comen y después hablan de desnutrición! Que colmo!
Gracias por cumplir con el mandato periodístico!",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@amyherrera7352,hace 2 años, ,0,False,,,True,0,"Ala! Que tipo necio y descarado!  Hipócrita!
Comen y después hablan de desnutrición! Que colmo!
Gracias por cumplir con el mandato periodístico!",0,ala tipo necio descarar hipócrita comen desnutrición colmo gracias cumplir mandato periodístico,144,12,True,NEG,0.007372113410383463,0.9721692204475403,0.02045873925089836,-0.9647971070371568,0.9721692204475403,0
06mFNPU0aB8,UgwY2FW-3sBGV2CGxaJ4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@Historia-wm4os,UC_3xuTXvMIWU5MYP9HkJ3vQ,Excelente trabajo señores agentes que Dios me los cuide mucho,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@Historia-wm4os,hace 2 semanas,4,0,False,,4,False,4,Excelente trabajo señores agentes que Dios me los cuide mucho,0,excelente trabajo señor agente dios cuidir,61,6,True,POS,0.9653224945068359,0.00427113426849246,0.030406374484300613,0.9610513602383435,0.9653224945068359,3–10
n8iP75gIpmw,UgwYTL5-XYvmQxsC3Bt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,,1,False,1,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",0,andar comen pueblo bastar sueldo buscar trabajo lugar caro dinero,152,10,True,NEG,0.0036781271919608116,0.9705525636672974,0.025769265368580818,-0.9668744364753366,0.9705525636672974,1–2
n8iP75gIpmw,UgwYaHf9EYIl5Pf-y514AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@almacatalan2717,UC-pNP6RMFuLg_-x7Ah_0kEA,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@almacatalan2717,hace 2 años,5,0,False,,5,False,5,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",0,mentirosito diputado nery roda guatemala pagar almuerzo pueblo,117,8,True,NEG,0.00876796804368496,0.9535378217697144,0.03769414871931076,-0.9447698537260294,0.9535378217697144,3–10
PjmxCj-a9Hg,UgwZw9X6DpxCIJ6YkXZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@rosadiaz9235,UC1Y7x3h0c95Z8kUhi-Tzaeg,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@rosadiaz9235,hace 1 año, ,0,False,,,True,0,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,0,sii corrupción muerte colombia guatemala persona corazón dispuesto cuidar sacar,172,10,True,NEG,0.008684137836098671,0.9177563786506653,0.07355950027704239,-0.9090722408145666,0.9177563786506653,0
OkXlHx0hx-8,Ugw_g00Bv3m-cnSxhMp4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@marthareiss5434,UC1WlJfQmaIskYhP4gmWoamw,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@marthareiss5434,hace 1 día,2,1,False,,2,False,2,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,1,penar administración trump ofrecer amnistir mexicano grupo persona trabajador ayudar mejora,155,11,True,NEG,0.002734528621658683,0.9829134345054626,0.014351987279951572,-0.980178905883804,0.9829134345054626,1–2
